Salary,Level,Year of Experience,Programming Language,Requirement Language,Description Language,Location,Cluster
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng nhật,en,Hà Nội,1
35000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,typescript,tiếng anh,en,Hà Nội,1
18000000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hà Nội,1
