Salary,Level,Year of Experience,Programming Language,Requirement Language,Description Language,Location,Cluster
30000000.0,Nhân viên,3 năm,python,Không yêu cầu,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,typescript,Không yêu cầu,en,Hồ Chí Minh,3
40250000.0,Nhân viên,3 năm,c#,Không yêu cầu,en,Khác,3
28750000.0,Nhân viên,2 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,1 năm,Khác,tiếng anh,en,Hồ Chí Minh,3
37500000.0,Nhân viên,3 năm,python,tiếng anh,en,Hồ Chí Minh,3
27500000.0,Nhân viên,3 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
27500000.0,Nhân viên,3 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
27500000.0,Nhân viên,3 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
27500000.0,Nhân viên,3 năm,python,Không yêu cầu,en,Hồ Chí Minh,3
11000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
12500000.0,Nhân viên,1 năm,php,tiếng anh,en,Hồ Chí Minh,3
18500000.0,Nhân viên,1 năm,javascript,tiếng anh,en,Hồ Chí Minh,3
18500000.0,Nhân viên,1 năm,c#,tiếng anh,en,Hồ Chí Minh,3
15500000.0,Nhân viên,3 năm,Khác,Không yêu cầu,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
30000000.0,Nhân viên,3 năm,c,tiếng anh,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,java,Không yêu cầu,en,Hồ Chí Minh,3
32500000.0,Nhân viên,2 năm,c,Không yêu cầu,en,Hồ Chí Minh,3
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hồ Chí Minh,3
